/fbo/web/app.php/user/product/327	まぼろし　純米大吟醸原酒	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	絹のようななめらかな甘味と酸味が特徴。含み香で熟したリンゴのような果実香を感じる。旬の果実を思わせる瑞々しい印象。	特に春から夏にかけてスッキリと華やかで薫り高い花や果実を思わせる上品な香りハレの日におすすめできる	10℃前後	ラッパ型グラス、ワイングラス、花柄入りの磁器、（薄手で小振りの物）	海藻サラダ、柚子大根、魚介類のマリネ、林檎とシナモンのリゾット、春雨サラダ、白菜の甘酢漬け	
/fbo/web/app.php/user/product/335	高清水　純米大吟醸酒	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	フルーティで華やかな香りが特徴。味わいは軽やかな甘味と酸味が爽やかさを感じさせる。後半に強調される味が後味をドライテイストに仕上げる。	春から初夏向け。女性、ビギナー向け。パーティー向け。食前酒、1杯目向け。	15℃前後	ブルゴーニュ型ワイングラス、ラッパ型グラス	白身魚の薄造り　柚子ポン酢、モッツァレラチーズとトマトのサラダ、バジリコ風味、冬瓜カニあんかけなど	
/fbo/web/app.php/user/product/336	純米吟醸酒　香り爛漫	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	瑞々しさのあるフルーティな香りにすがすがしさを感じる。軽快な酸味が味わいをスッキリとまとめる。	春から初夏向け　ビギナー向け　若者向け　パーティー向け	15℃前後	ブルゴーニュ型ワイングラス　ラッパ型グラス	穴子の白焼き　柚子胡椒、シーフードマリネ　ハーブ風味、蒸し鶏の冷製など	
/fbo/web/app.php/user/product/337	天の戸　純米大吟醸酒	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	リンゴやメロンを思わせる甘く華やかな香りが特徴。滑らかな飲み口に爽やかな甘味と酸味、苦味が味わいを引き締める。	春から初夏向け。女性向け。フォーマルなシーン向け。パーティー向け。単独飲用向け。	15℃前後	ブルゴーニュ型ワイングラス　ラッパ型グラス	海老しんじょう　レモン添え、鮎の塩焼き　タデ酢、帆立貝とグレープフルーツのサラダ、ウニのムースなど	
/fbo/web/app.php/user/product/340	府中誉　渡舟	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	リンゴやパイナップルを思わせる明るい華やかな香りが印象的。キレを感じさせる苦味がフレッシュな味わいをもたらす。	春から初夏向け。女性向け。フォーマルなシーン向け。食前酒、1杯目向け	15℃前後	ブルゴーニュ型ワイングラス、ラッパ型グラス、大振りの平杯など	タコときゅうりのサラダ　レモン風味、魚介類のゼリー寄せ、ゆでホワイトアスパラガスなど	
/fbo/web/app.php/user/product/347	千寿　唐子踊り	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	爽やかな果実を思わせる香り。繊細で丸みのある飲み口。後味はスッキリドライテイスト。	春先～初夏向けの薫酒タイプ。30代の女性向け。岡山の郷土料理又はイタリアンの魚介のコース料理と共に。	10℃前後又は40℃前後	細長い白ワイングラス、又はラッパ型の切子のグラス	ままかりの酢漬け、焼き牡蠣、牡蠣の天ぷら、鯛の薄造り、フグの皮ちり、てっさ、鯛のカルパッチョ等	
/fbo/web/app.php/user/product/350	綺麗	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	爽やかな果実を思わせる香り。シンプルで柔らかみのある飲み口。さっぱりとしたキレイな後味。	通年向けの薫酒タイプ。ビギナーから日本酒通まで。郷土料理を中心に魚介の美味しさと同調する。	15℃前後又は40℃前後	細長いシャンパングラス又は薄く中口径の立ちぐい呑み	焼き牡蠣、焼き穴子、生ガキ、牡蠣の土手鍋、石狩鍋、菜の花のお浸し、肉じゃが、穴子飯、牡蠣飯と好相性	
/fbo/web/app.php/user/product/354	花垣　純米大吟醸　七右衛門	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	蜜入りのゴールデンデリシャスやメロンバナナなど甘い香りが主体で華やか。味わいはドライでしっかりとした酸によるキレを感じさせる。	華やかで味わい深いタイプ、上質な演出を加え少しフォーマルに。ターゲットはカップルや外国人のゲスト。	８～１０℃	錫の酒器、リーデルの大吟醸グラス、九谷焼など	鮎の塩焼きタデ酢、魚介類のゼリー寄せ、越前ガニなど、生ハムメロンなど。	
/fbo/web/app.php/user/product/356	英勲　純米吟醸　古都千年	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	青りんごやライム、レモングラスのような爽やかな香り。酸味もしっかりしていてバランスが良い。	華やかな香りが特徴、華やかな席で乾杯に使ったり外国人向けにワイングラスで提供、商談や接待にも。	１０℃前後	白ワイン用のグラスや、らっぱ型の切子。小ぶりのシャンパングラス。	伊勢海老の造り、サーモンマリネ、マダイのポワレ、蟹とカブの冷製。	
/fbo/web/app.php/user/product/370	升田屋　大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	精米歩合４０％　雫酒	爽やかな果実の香り、柔らかな甘味、スッキリした酸味と全体を締める苦味が特徴。やや辛口	日本酒好き向け。初夏から秋口向き、冷酒向き。	１５℃～１８℃	ワイングラス、江戸切子など	ささみのたたき、サヨリの造り、山菜のおひたし。清涼感のある料理と好相性。	
/fbo/web/app.php/user/product/371	純米大吟醸　紫紺	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	精米歩合４０％　	果実を思わせる柔らかな香りと、甘味、全体を引き締める苦味が特徴。やや辛口。	日本酒好き向け。初夏から秋口向き、冷酒向き。	１５℃～１８℃	ワイングラス、江戸切子など	白身魚の洗い、鮎の塩焼き、蒸し鶏の冷製。清涼感のある料理と好相性。	
/fbo/web/app.php/user/product/373	真澄　七號	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	美山錦１００％・7号酵母使用	華やかさと穏やかを併せ持つ香りと、シャープでキレのある味わいが特徴。やや辛口。	初心者から日本酒好き向け。初夏から秋口向き、冷酒向き。	１５℃～１８℃	ワイングラス、江戸切子など	鱸の洗い、鮎の塩焼き、蒸鶏の冷製など清涼感のある料理と好相性。	
/fbo/web/app.php/user/product/374	純米吟醸　亀齢	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	槽しぼり、瓶火入れ　む濾過	華やかな中に爽やかな香りを含み、甘味、酸味と苦味のバランスの良さが特徴。中程度。	初心者から日本酒好き向け。春から夏向き、冷酒向き。	１５℃～１８℃	ワイングラス、江戸切子など	ささみのたたき、サヨリの造り、山菜のおひたし。清涼感のある料理と好相性。	
/fbo/web/app.php/user/product/379	伯楽星　純米吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	爽やかなでほのかに甘い青いバナナの香りとすっきりした酸味がのどごし良く清涼感を与えてくれる	和食に特に合う。繊細な味わいを壊さず口をリセットして食を進ませる	５～１０℃または４０℃前後	ワイングラス、小ぶりで薄手の切子など	御寿司、蒸し鶏の冷製、そば、アユの塩焼き、鯛の昆布〆、など　淡泊でさっぱりした料理に好相性	
/fbo/web/app.php/user/product/380	飛露喜	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	甘味、酸味、苦味のバランスが良く呑みごたえがありながらもキレが抜群な食前食中酒	入門酒として最適、華やかなパーティーにも合う、洋風な料理店でも提供しやすい	１０～１５℃または２５～４５℃	ワイングラス、透明なラッパ型、うすはり　など	ホタテとグレープフルーツのサラダ、蒸し鶏卸しポン酢、トマトとモッツアレラチーズのサラダ、鱧の梅肉あえ	
/fbo/web/app.php/user/product/385	雨後の月　山田錦	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	華やかな果実を思わせる甘い香りと、爽やかな飲み口が特徴。味わいは滑らかでバランスが取れている。	フレンチやイタリアンなども良く合うので、若い方のカジュアルなパーティーに。乾杯のお酒としても。	10℃前後または35～40℃	ワイングラス形状のグラス、　ラッパ型形状の薄手のグラス。	生かきポン酢、サーモンマリネ、蒸し鶏、フォアグラのテリーヌ、ホタテ貝とグレープフルーツのサラダなど	
/fbo/web/app.php/user/product/388	千歳鶴　純米大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	繊細かつ上品な吟醸香。シャープな酸味が引き締まった味わい。すっきりした辛口。	万人向け。特に春夏向け。さまざまなシーンに対応可。	１５℃前後	フルートグラス、白ワイン用のグラス、切子など	サーモンの刺身、ローストビーフ、ポテトサラダ、松前漬けなど旨みと塩気がたっているものと好相性。	
/fbo/web/app.php/user/product/389	大七　箕輪門	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	２０１１BY　生酛づくり	上品で優しく香る吟醸香。ふくよかで丸みのある柔らかな酸味。きめが細かくシルキータッチな飲み口。	万人向け。年間通して特別な晴れの場面で使いたい。	１５℃前後　３５～４０度前後	ボルドーグラス、大ぶりな平杯など	和牛すき焼き、寒ブリ刺身、白身魚のバター焼き、ナチュラルチーズなど脂ののった旨みのしっかりしたもの	
/fbo/web/app.php/user/product/390	会津	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	淡い山吹色をした色調が印象的。華やかな吟醸香と可憐な甘みを感じるまろやかな味わい。	女性や日本酒ビキナーの多いパーティーなど四季を問わず人が集まる華やかな場面で	１５℃前後	ブルゴーニュ型グラス、大ぶりな平杯など	スモークサーモンのマリネ、いちじくの生ハム巻、ナチュラルチーズなど甘みと塩気のシンプルな味わいのもの	
/fbo/web/app.php/user/product/393	繁桝　純米大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	フレッシュな果実を思わせる繊細な吟醸香。柔らかな酸と苦みが主体。シャープですっきりした辛口。	辛口フリークがターゲット。春から夏にかけて冷酒としてがおすすめ。特別なひと時淡白な味わいの料理と共に	１５℃前後	白ワイン用のグラスやラッパ型の薄口のグラスなど	淡白な白身魚の刺身や寿司、あさりの酒蒸し、旬の青菜のお浸しなど酒の繊細な味わいを活かすものが好相性。	
/fbo/web/app.php/user/product/394	天吹　裏大吟醸　愛山	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	華やかな若々しいすっきりしている吟醸香。すっきりした酸と共にふくらみのある旨みある味わい。	大切な人と特別なひと時に。特に春から夏にかけてやや冷やした酒の味わいを中心に淡白な味わいの料理と共に	１５℃前後	フルートグラス、ラッパ型の薄口のグラスなど	白身魚のカルパッチョ、浅蜊の酒蒸し、旬の青菜のお浸しなど酒の繊細な味わいを活かすもの。また桜餅など。	
/fbo/web/app.php/user/product/399	鳥海山　	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	果実や花のような華やかな香りが特徴。アタックの甘味とスッキリとした酸味、繊細でドライな味わい。	春に山菜や春野菜などと合わせて。万人に相性のよい食中酒割烹や小料理店向けのお酒	15度前後	ワイングラス、ラッパ型グラス	山菜料理、白身魚の刺身や塩焼き、アユなどの川魚、菜の花のおひたし	
/fbo/web/app.php/user/product/403	御湖鶴　山田錦45％	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	果実や花のような華やかな香りに軽快な原料香が加わる。爽やかな酸味と苦味が印象を残す。	春うららかな季節に常温で。お祝いの席でお寿司などと合わせるには最高。お花見などで重箱とご一緒に。	15度前後	おちょこ、切子など	お寿司、酢の物、ちらしずし、かに、フグ、白身魚の焼き物	
/fbo/web/app.php/user/product/404	賀茂鶴　大吟峰	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	果実や花のような華やかな香りが特徴。上品で丸みのある口当たりに優しい甘味と酸味が心地よい。後味は苦味が主体のドライテイスト。	季節とわずおいしいお酒。上品な料理との相性がよい日本酒。山菜や川魚などと一緒に。割烹や小料理店向け	15度前後	ワイングラス、フルートグラス	白身魚の刺身や酒蒸し、山菜の天ぷら、葉物のおひたし、たけのこの土佐煮	
/fbo/web/app.php/user/product/405	銀嶺月山　月山の雪	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	華やかで爽やかな甘い香り、甘味の旨さが主体。やや辛口。	特に夏向け。若者男女ビギナー向け。乾杯の日本酒。	１５℃前後	細身のタンブラー、ガラスの猪口、切り子など。	淡白な白身の刺身、甘エビ刺身、生カキ酢、カニ酢、魚介類のマリネ	
/fbo/web/app.php/user/product/409	玉川　大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	華やかで爽やかな甘い香り、明確な甘味がるが余韻はドライテイスト。旨味もほのかに感じられる。	季節を問わない。ビギナーにも向く。和、洋のシーン。大切な人のおもてなしに向く。淡麗辛口党は不向き。	１５℃前後	細身のタンブラー、ガラスの猪口、切り子など	鮪の刺身、甘エビ刺身、穴子卵巻、甘い洋食、和菓子、チョコレートにも合う	
/fbo/web/app.php/user/product/411	南部美人　大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	フルーツを思わせる華やかさやハーブを思わせる爽やかさ、原料由来の穀物などさまざまな香りを楽しめる。豊かな香りとスッキリとした飲み口が特徴。	ワインに精通した方なら、華やかな香りと温度変化による味わいの変化を、より楽しめる。	15～18℃	ワイングラスなど、香りがひきたつ形状の酒器	甘みもあるので、甘みをきかせた出し巻きたまご、卵の甘みと苦味があるゴーヤーチャンプルーなど。	
/fbo/web/app.php/user/product/416	錦帯五橋	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	ユリなどを思わせる華やかな香りが特徴。味わいはサラッとした口当たりに清冽な酸味が冷涼感を与える。後味はドライ。	ショウガのきいた煮物や、白みそ風味の野菜と相性がよいので、あえて冬の料理とあわせてにのみたい辛口。	15℃前後	口当たりの薄いガラスや磁器	風呂吹き大根・白みそだれ青菜のごま和え、ショウガ焼き	
/fbo/web/app.php/user/product/423	隆　純米大吟醸　＜山吹＞	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	リンゴのような華やかな香り。持続性のある甘味を清涼な苦味が味わいを引き締める	夏向け。乾杯酒など酒単体で飲むシーンにも	15℃前後	小振りのワイングラス、大振りの平杯	フルーツを使った和え物のようなフルーティな料理、苦瓜のおひたし、ワカサギの唐揚といった苦味のある料理	
/fbo/web/app.php/user/product/424	瀧澤	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	超軟水仕込み	メロンのような華やかな吟醸香が特徴。やさしい甘味と苦味がバランスをとる味わい。	夏向け。乾杯酒など酒単体で飲むシーンにも。	15℃前後	小振りのワイングラス、大振りの平杯	フルーツを使った和え物、山菜のおひたし、茹で空豆、生ハムメロンなどフルーティな料理に合う	
/fbo/web/app.php/user/product/437	六十餘洲　純米大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	フルーティーで華やかな吟醸香。爽やかな甘味とドライな後味。高級感のある味わい。	早春から初夏向け。女性向け。フォーマルなシーン向け。大切な人との食事のシーン向け。	15℃前後	ブルゴーニュ型ワイングラス、ラッパ型のグラス、大振りの平杯など	平目薄造り(ポン酢)、鮎の塩焼き(タデ酢)、タケノコの木の芽和え、帆立貝とグレープフルーツのサラダ	
/fbo/web/app.php/user/product/455	御代櫻　純米酒　生一本	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	果実を思わせるようなフレッシュな香り、滑らかな飲み口、柔らかく清々しい後味が印象的。	通年向けの薫酒、女性向け、郷土の食材を使った上級クラスのレストランで楽しめる	12℃又は40℃前後	中口径で薄い立ちぐい呑み、又はふくらみがあり細長い白ワイングラス	鮎の塩焼き、ニジマスの塩焼き、焼き椎茸をおろしポン酢にて、飛騨牛のステーキを醤油ベースのソースで	
/fbo/web/app.php/user/product/472	2011独楽蔵　沁　豊熟純米大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	沁豊熟山田錦100%精米40%アルコール分16度	軽快な原料香に白い花を思わせる香りがそっとアクセントを添える。なめらかな甘味を中心に五味が一つにまとまった上品な熟成酒	本当の価値が分かるのは上級者。何かの記念日など特別な日に	15℃前後、常温、35℃前後	小振りのワイングラス、白磁の平盃や猪口、切子のグラス	吟醸香が控え目なので料理に合わせやすい。白身魚の刺身や昆布〆、ふぐ料理、鯛のしゃぶしゃぶ	
/fbo/web/app.php/user/product/475	杜の蔵　純米大吟醸酒	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	山田錦100%精米40%アルコール分16度日本酒度+1	梨を思わせる香りは華美ではなく、柔らかな甘味を中盤から立ち上がる清涼な苦味が引き締める。味わいのある純米大吟醸	夏場にサッパリした料理と合わせて	15℃前後	小振りのワイングラス、大振りの平盃、ラッパ型のグラス	派手な吟醸香ではないので料理と合わせやすい。和物フルーツを使った和え物やサラダ、白身魚の刺身	
/fbo/web/app.php/user/product/477	車坂　純米大吟醸酒	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	アルコール分17度瓶囲い１つ火	バナナやライチを思わせる華やかな香り。飲み口はとろりとなめらかで、中盤から立ち上がる柔らかな苦味がコクを与える	気の置けない友人との会食の席で前菜と合わせて	15℃前後	小振りのワイングラス、大振りの平盃、ラッパ型のグラス	フルーティな吟醸香と同調する清涼感高い料理が合う。フルーツを使った和え物やサラダ、柚子大根	
/fbo/web/app.php/user/product/484	大吟醸　極醸　喜多屋	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	フルーティーで爽やか。心地よい飲み口。みずみずしく、後味もスッキリとしている。	特に春から初夏向け。ビギナー、女性向け。カップル、友人との語らい向け。パーティー、和・洋のシーン向け	15℃前後	ワイングラス、ブルゴーニュ型ワイングラス、ラッパ型グラス、大ブルの平杯	華やかな吟醸香と同調する清涼感の高い料理を選択。平目薄造りポン酢、海老しんじょうレモン添えなど	
/fbo/web/app.php/user/product/485	碧龍泉	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	サラサラとした飲み口。フルーティーな味わいで後味はスッキリとドライ。爽やかな純米大吟醸酒。	特に夏向け。ビギナー、女性向け。カップル、友人との語らい向け。和、洋のシーン向け。	10～15℃	ワイングラス、ラッパ型グラス、フルートグラス、小型タンブラー、磁器の平杯など	シンプルな味わいに同調する淡白な料理や、やや清涼感の高い料理を選択。穴子の白焼、アオリイカの刺身など	
/fbo/web/app.php/user/product/490	上喜元　限定大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	限定品	白バラや白桃、マスクメロンを思わせる華やかで爽やかな甘い香りが主体。甘味を伴った旨さの余韻が印象的。	季節を問わない。和、洋のシーン。大切な人のおもてなしに向く。淡麗辛口党は不向き。	15℃前後	細身のタンブラー、ガラスの猪口、切り子など。	サラリとしたテクスチャーに同調する柔らかい食感の料理を選択。鮪の刺身、甘エビ刺身、穴子卵巻、甘い洋食	
/fbo/web/app.php/user/product/492	純米大吟醸　英保	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	果実を思わせるような芳香が高い。奥ゆかしくも上質な旨味を伴いながら、後味がスッキリとしている。	春から初夏にかけてが最も相応しい。食前酒としても単独でも飲用できる。	10～15℃前後またはぬる燗	ワイングラス、ラッパ型グラス、うすはりグラス	華やかな香りをポイントに、同様要素を持つ料理を選択。海老しんじょう柚子あん、海鮮カルパッチョ	
/fbo/web/app.php/user/product/495	吟醸　松乃井	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	淡い山吹色の色調が和のイメージをもたらし、上品で華やかな香りと柔らかな旨味が調和した吟醸酒。	春から初夏にかけてが最も相応しい。楽しく語り合うシーンで、食前酒としても単独でも飲用できる。	10～15℃前後	ワイングラス、ラッパ型グラス、切子グラス	香りを活かすことをポイントに、香りの相性で選択。鮎の塩焼きレモン添え、あさりのワイン蒸し	
/fbo/web/app.php/user/product/507	菊盛　蔵響大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	まろやかな飲み口。味わいの要素をバランスよく持った純米大吟醸。甘く華やかな香味に自然なままの色と味わいを残した滋味のある地酒。	春向けのお酒。華やかな季節感にお互いをより良くする酒質を持つ。工業的ではない自然食品といえる地酒。	10～15℃前後	ワイングラス、ラッパ型グラス、白磁の平盃、グイ呑み	生牡蠣　レモン、生ウニ、白子ポン酢、ヒラメ薄造りポン酢　自然なままの日本酒なので素材を活かす和食に。	
/fbo/web/app.php/user/product/510	富士錦　大吟醸　銀	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	大吟醸	透明感ある淡い黄金色。熟した果物や花のような華やかな香り、スッキリとしたキレの良い味わい。	女性、日本酒通。フォーマルなシーンに対応。	冷から常温。10℃前後、常温20℃前後。	ワイングラス、透明なるラッパ型グラス。白磁の大ぶり猪口。	鳥ササミのタタキ、冷奴、稚鮎の天ぷら、鮎の塩焼き、海老のマリネ、蠣フライ、魚介類などに好相性。	
/fbo/web/app.php/user/product/512	富士錦　大吟醸　あらばしり	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	吊り取り　しずく酒	輝く淡い山吹の色調。果実や花を思わせる華やかな香り。キレのある酸、優しい甘みが特徴。	特に秋から冬にかけて。日本酒通向け。フォーマルな雰囲気の和のシーン向け。	10℃～15℃前後	ブランデーグラス、有田焼、白磁の平杯	炙りマグロトロ、金目鯛の煮付け、鮎の塩焼き、鮑のバターソテー、鴨肉のロースト、濃厚な料理にも対応。	
/fbo/web/app.php/user/product/513	富士錦　愕堂	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	国産米　山旧錦40％	明るい山吹の色調、清涼感を伴った華やかな果実香。上品な味、余韻は長い。	日本酒通向け。上品な味はフォーマルシーンや和のシーン向け。	花冷え前後又は涼冷え。10℃前後、又は15℃まで。	大きめのブルゴーニュ型ワイングラス。大きく広がるラッパ形状グラス。江戸切子。	繊細な味わいの料理と。柚子大根煮、アスパラガスの天ぷら、豚しゃぶポン酢、桜エビとシラスのおろし和え	
